0,Chievo,2018-08-18,P,-1.0,Juventus,-23.0,-9.0,1.0,1.0,-44.0,3.0,2.0,0.0,2018-2019,0.0,0.0
137,Chievo,2018-12-02,N,-0.8,Lazio,-9.8,-3.8,0.2,0.2,-4.0,3.6000000000000014,1.1999999999999997,0.4,2018-2019,0.0,0.0
138,Sassuolo,2018-12-02,N,0.3999999999999999,Udinese,-3.8000000000000007,-1.5999999999999996,0.4,0.2,12.600000000000001,3.0,0.20000000000000018,-0.2,2018-2019,0.0,0.0
139,Atalanta,2018-12-03,P,1.0,Napoli,-0.1999999999999993,1.0,-0.2,-0.2,-2.200000000000003,3.5999999999999996,0.19999999999999996,0.2,2018-2019,0.0,0.0
140,Juventus,2018-12-07,V,-0.3999999999999999,Inter,-2.9999999999999982,-2.2,0.2,0.2,-5.799999999999997,3.0,-0.40000000000000013,-0.2,2018-2019,0.0,0.0
141,Cagliari,2018-12-08,N,-0.40000000000000013,Roma,-4.600000000000001,-2.0,-0.2,-0.2,-1.1999999999999957,2.1999999999999993,1.2000000000000002,0.2,2018-2019,0.0,0.0
142,Lazio,2018-12-08,N,-0.40000000000000013,Sampdoria,9.6,1.6,0.0,-0.2,-1.5999999999999943,0.0,0.19999999999999996,0.0,2018-2019,0.0,0.0
143,Napoli,2018-12-08,V,1.0,Frosinone,8.6,2.6000000000000005,0.0,0.0,17.4,-4.0,-2.2,0.0,2018-2019,0.0,0.0
144,Milan,2018-12-09,N,-0.40000000000000013,Torino,-2.5999999999999996,-0.40000000000000036,-0.2,0.0,-4.799999999999997,-6.600000000000001,0.40000000000000013,0.2,2018-2019,0.0,0.0
145,Empoli,2018-12-09,V,0.6000000000000001,Bologna,1.5999999999999996,0.7999999999999998,0.0,0.2,2.799999999999997,-1.8000000000000007,-0.3999999999999999,0.0,2018-2019,0.0,0.0
146,Parma,2018-12-09,N,0.19999999999999996,Chievo,2.200000000000001,1.0,-0.2,-0.2,-8.799999999999997,-3.6000000000000014,-1.4,0.0,2018-2019,0.0,0.0
147,Udinese,2018-12-09,P,-1.5999999999999999,Atalanta,-5.799999999999999,-2.3999999999999995,0.0,0.2,-12.799999999999997,2.799999999999999,0.8,0.0,2018-2019,0.0,0.0
148,Genoa,2018-12-09,N,-0.19999999999999996,SPAL,-0.20000000000000107,0.20000000000000018,0.2,0.2,-16.0,5.200000000000001,0.0,0.0,2018-2019,0.0,0.0
149,Sassuolo,2018-12-09,N,0.6,Fiorentina,-2.1999999999999993,-2.1999999999999997,0.2,0.2,14.200000000000003,-0.5999999999999979,0.20000000000000018,0.0,2018-2019,0.0,0.0
150,Inter,2018-12-15,V,1.6,Udinese,4.6,2.8000000000000003,0.2,0.0,17.599999999999994,0.40000000000000036,0.0,0.0,2018-2019,0.0,0.0
151,Torino,2018-12-15,P,-0.8000000000000003,Juventus,1.3999999999999986,0.7999999999999998,0.2,0.2,2.0,3.5999999999999996,0.3999999999999999,0.0,2018-2019,0.0,0.0
152,Frosinone,2018-12-16,P,-0.9999999999999999,Sassuolo,-4.200000000000001,0.20000000000000018,-0.2,-0.2,-18.6,-2.3999999999999986,-0.7999999999999998,-0.2,2018-2019,0.0,0.0
153,Cagliari,2018-12-16,P,-1.4000000000000001,Napoli,-7.6,-4.199999999999999,0.0,0.0,-5.399999999999999,6.800000000000001,2.2,0.6,2018-2019,0.0,0.0
154,Roma,2018-12-16,V,1.0,Genoa,9.4,3.0,-0.2,-0.2,19.799999999999997,-1.8000000000000007,-1.4000000000000001,-0.4,2018-2019,0.0,0.0
155,Sampdoria,2018-12-16,V,0.6000000000000001,Parma,-4.0,0.0,0.0,0.2,11.600000000000001,-2.5999999999999996,-0.5999999999999996,0.0,2018-2019,0.0,0.0
156,Fiorentina,2018-12-16,V,-1.0,Empoli,4.0,0.39999999999999947,0.2,0.0,3.6000000000000014,4.799999999999999,0.5999999999999996,0.2,2018-2019,0.0,0.0
157,SPAL,2018-12-16,N,0.3999999999999999,Chievo,2.0,1.5999999999999999,-0.2,-0.2,12.200000000000003,-5.199999999999999,0.0,-0.2,2018-2019,0.0,0.0
158,Atalanta,2018-12-17,V,0.5999999999999999,Lazio,-2.8000000000000007,-1.2000000000000002,-0.2,-0.2,6.0,-1.5999999999999996,0.0,0.2,2018-2019,0.0,0.0
159,Bologna,2018-12-18,N,0.19999999999999996,Milan,0.5999999999999996,0.7999999999999998,-0.2,-0.4,-3.6000000000000014,1.5999999999999996,0.19999999999999973,-0.2,2018-2019,0.0,0.0
160,Parma,2018-12-22,N,0.3999999999999999,Bologna,-0.7999999999999989,-0.9999999999999996,0.0,0.0,-11.600000000000001,1.4000000000000004,0.19999999999999973,0.0,2018-2019,0.0,0.0
161,Empoli,2018-12-22,P,0.0,Sampdoria,5.0,0.8000000000000007,0.0,0.2,-11.599999999999994,1.5999999999999996,-0.20000000000000018,-0.2,2018-2019,0.0,0.0
162,Milan,2018-12-22,P,-0.7999999999999999,Fiorentina,-6.6,-4.0,0.2,0.4,2.3999999999999986,-8.400000000000002,-0.20000000000000018,0.2,2018-2019,0.0,0.0
163,Juventus,2018-12-22,V,-0.40000000000000013,Roma,-4.600000000000001,-1.2000000000000002,0.2,0.2,0.19999999999999574,1.0,1.2000000000000002,0.0,2018-2019,0.0,0.0
164,Chievo,2018-12-22,N,-0.5999999999999999,Inter,-6.199999999999999,-2.0,-0.2,-0.2,-17.800000000000004,2.1999999999999993,1.0,0.0,2018-2019,0.0,0.0
165,Napoli,2018-12-22,V,0.8,SPAL,5.0,3.0,0.0,0.0,4.799999999999997,-4.600000000000001,-1.2,-0.2,2018-2019,0.0,0.0
166,Sassuolo,2018-12-22,N,0.7999999999999999,Torino,2.6000000000000014,-1.4,0.0,0.0,9.600000000000001,-3.4000000000000004,1.4,0.2,2018-2019,0.0,0.0
167,Lazio,2018-12-22,V,0.0,Cagliari,7.600000000000001,1.1999999999999997,0.2,0.2,2.5999999999999943,0.0,-0.7999999999999998,-0.6,2018-2019,0.0,0.0
168,Genoa,2018-12-22,V,-1.0000000000000002,Atalanta,-3.799999999999999,-0.40000000000000036,0.4,0.4,-18.0,6.4,0.3999999999999999,0.2,2018-2019,0.0,0.0
169,Udinese,2018-12-22,N,0.19999999999999996,Frosinone,-0.1999999999999993,-1.5999999999999996,0.0,0.2,2.1999999999999957,-0.5999999999999996,-0.7999999999999998,0.0,2018-2019,0.0,0.0
170,Inter,2018-12-26,V,-0.20000000000000018,Napoli,-0.8000000000000007,-0.7999999999999998,0.2,0.2,0.0,3.5999999999999996,0.0,0.0,2018-2019,0.0,0.0
171,Frosinone,2018-12-26,N,-0.19999999999999996,Milan,-3.0,0.7999999999999998,0.0,0.0,-20.6,6.199999999999999,0.20000000000000018,-0.2,2018-2019,0.0,0.0
172,Roma,2018-12-26,V,0.0,Sassuolo,-1.5999999999999979,2.0,0.0,0.0,-10.200000000000003,-0.20000000000000107,-1.6,-0.2,2018-2019,0.0,0.0
173,Sampdoria,2018-12-26,V,2.0,Chievo,1.0,3.6,0.0,0.0,20.0,-1.4000000000000004,-0.40000000000000036,0.0,2018-2019,0.0,0.0
174,Bologna,2018-12-26,P,-0.9999999999999999,Lazio,-11.0,-2.8000000000000003,-0.2,-0.2,-11.800000000000004,-2.1999999999999993,0.20000000000000018,0.0,2018-2019,0.0,0.0
175,Fiorentina,2018-12-26,P,0.5999999999999999,Parma,5.4,2.8000000000000003,0.0,0.0,8.200000000000003,6.800000000000001,0.7999999999999998,0.2,2018-2019,0.0,0.0
176,Atalanta,2018-12-26,N,0.0,Juventus,-1.799999999999999,-2.2,-0.2,0.0,6.0,-4.0,-0.3999999999999999,0.6,2018-2019,0.0,0.0
177,SPAL,2018-12-26,N,0.0,Udinese,7.3999999999999995,2.4000000000000004,0.0,0.0,18.4,-1.200000000000001,1.4,0.2,2018-2019,0.0,0.0
178,Cagliari,2018-12-26,V,-0.8,Genoa,-1.4000000000000004,-0.6000000000000001,-0.2,-0.2,14.0,-2.1999999999999993,0.5999999999999996,0.19999999999999996,2018-2019,0.0,0.0
179,Torino,2018-12-26,V,-1.4,Empoli,0.0,-0.20000000000000018,0.0,-0.2,8.399999999999999,2.0,0.0,0.0,2018-2019,0.0,0.0
180,Milan,2018-12-29,V,-0.19999999999999996,SPAL,3.5999999999999996,0.6000000000000005,0.2,0.2,5.800000000000004,-1.3999999999999986,-0.20000000000000018,0.0,2018-2019,0.0,0.0
181,Udinese,2018-12-29,V,-0.6,Cagliari,-7.6,-3.2,-0.2,-0.2,-12.0,0.1999999999999993,-1.4,-0.6,2018-2019,0.0,0.0
182,Chievo,2018-12-29,V,0.19999999999999996,Frosinone,-3.5999999999999996,-2.4,-0.2,-0.2,2.4000000000000057,1.1999999999999993,0.6000000000000001,0.2,2018-2019,0.0,0.0
183,Genoa,2018-12-29,N,0.0,Fiorentina,-7.4,-1.7999999999999998,0.2,0.2,-13.199999999999996,-4.0,-1.6,0.0,2018-2019,0.0,0.0
184,Lazio,2018-12-29,N,0.40000000000000013,Torino,7.4,1.2000000000000002,0.0,0.0,6.600000000000001,-0.6000000000000014,-0.19999999999999973,0.0,2018-2019,0.0,0.0
185,Empoli,2018-12-29,P,0.3999999999999999,Inter,-3.4000000000000004,0.20000000000000018,0.0,0.0,-17.0,1.4000000000000004,0.19999999999999973,0.2,2018-2019,0.0,0.0
186,Juventus,2018-12-29,V,-1.1999999999999997,Sampdoria,3.0,-2.3999999999999995,0.4,0.4,-4.799999999999997,-3.0,-0.6000000000000001,0.0,2018-2019,0.0,0.0
187,Sassuolo,2018-12-29,P,-0.20000000000000018,Atalanta,3.8000000000000007,0.7999999999999998,-0.2,-0.4,2.1999999999999957,2.5999999999999996,0.5999999999999999,-0.2,2018-2019,0.0,0.0
188,Napoli,2018-12-29,V,1.2000000000000002,Bologna,6.399999999999999,1.8000000000000003,0.0,0.0,12.800000000000004,-2.1999999999999993,-0.3999999999999999,0.4,2018-2019,0.0,0.0
189,Parma,2018-12-29,P,-1.4,Roma,-5.6,-4.4,-0.4,-0.4,-5.599999999999994,-1.4000000000000004,1.1999999999999997,0.0,2018-2019,0.0,0.0
190,Udinese,2019-01-19,P,0.4,Parma,1.0,-0.19999999999999996,0.0,0.2,-2.0,2.4000000000000004,-0.8,0.2,2018-2019,0.0,0.0
191,Roma,2019-01-19,V,1.0,Torino,6.0,2.2,0.0,0.0,4.200000000000003,-3.8000000000000007,-1.0,-0.2,2018-2019,1.0,0.0
192,Inter,2019-01-19,N,-1.0,Sassuolo,-3.6000000000000014,-2.0,0.2,0.2,4.0,-1.1999999999999993,0.20000000000000018,-0.2,2018-2019,0.0,1.0
193,Frosinone,2019-01-20,P,-2.4,Atalanta,-2.8000000000000007,-0.8000000000000003,0.0,-0.2,-17.6,4.0,1.0,-0.2,2018-2019,0.0,1.0
194,Cagliari,2019-01-20,N,-0.19999999999999996,Empoli,1.5999999999999996,0.20000000000000018,0.0,0.0,12.600000000000001,-2.0,0.20000000000000018,0.39999999999999997,2018-2019,0.0,1.0
195,SPAL,2019-01-20,N,-0.19999999999999996,Bologna,3.799999999999999,0.20000000000000018,0.0,0.0,12.399999999999999,0.0,0.19999999999999973,0.0,2018-2019,1.0,0.0
196,Napoli,2019-01-20,V,0.19999999999999996,Lazio,-2.3999999999999986,-0.6000000000000005,-0.2,-0.2,5.400000000000006,-5.799999999999999,-0.6000000000000001,0.2,2018-2019,1.0,0.0
197,Fiorentina,2019-01-20,N,-0.8000000000000003,Sampdoria,7.799999999999999,-0.5999999999999996,-0.2,-0.2,-2.6000000000000014,1.1999999999999993,0.20000000000000018,0.2,2018-2019,0.0,0.0
198,Juventus,2019-01-21,V,0.7999999999999999,Chievo,3.5999999999999996,1.5999999999999996,0.4,0.4,5.600000000000001,-4.799999999999999,-0.7999999999999998,0.0,2018-2019,1.0,0.0
199,Genoa,2019-01-21,P,0.7999999999999999,Milan,-5.199999999999999,0.0,0.2,0.2,-20.799999999999997,3.0,-0.3999999999999999,-0.2,2018-2019,0.0,1.0
200,Sassuolo,2019-01-26,V,0.3999999999999999,Cagliari,4.800000000000001,1.9999999999999996,-0.2,-0.2,1.6000000000000014,0.8000000000000007,0.19999999999999996,-0.2,2018-2019,0.0,0.0
201,Milan,2019-01-26,N,-0.5999999999999999,Napoli,-0.8000000000000007,-1.0,0.0,0.0,4.599999999999994,1.8000000000000007,0.7999999999999998,0.0,2018-2019,0.0,1.0
202,Sampdoria,2019-01-26,V,1.5999999999999999,Udinese,-2.5999999999999996,3.0,0.4,0.2,12.800000000000004,3.8000000000000007,0.5999999999999996,-0.2,2018-2019,0.0,1.0
203,Atalanta,2019-01-27,N,0.7999999999999998,Roma,-1.9999999999999982,-1.0,-0.2,0.0,2.799999999999997,-1.200000000000001,0.0,0.4,2018-2019,0.0,0.0
204,Parma,2019-01-27,P,0.19999999999999996,SPAL,-5.3999999999999995,-2.2,0.2,0.2,-7.799999999999997,-1.200000000000001,0.19999999999999996,0.0,2018-2019,0.0,1.0
205,Bologna,2019-01-27,P,0.39999999999999997,Frosinone,-2.200000000000001,-0.3999999999999999,-0.2,-0.2,-0.6000000000000014,-1.5999999999999996,-0.6000000000000001,-0.2,2018-2019,0.0,0.0
206,Torino,2019-01-27,V,0.5999999999999999,Inter,-2.3999999999999986,0.0,0.0,0.0,-11.200000000000003,6.400000000000002,0.6000000000000001,0.2,2018-2019,0.0,0.0
207,Chievo,2019-01-27,P,-0.9999999999999999,Fiorentina,-8.0,-1.4,0.0,0.0,-9.200000000000003,-0.1999999999999993,-0.40000000000000036,-0.4,2018-2019,0.0,1.0
208,Lazio,2019-01-27,P,-0.40000000000000013,Juventus,2.1999999999999993,0.40000000000000036,-0.4,-0.6,-1.8000000000000043,4.400000000000002,0.7999999999999998,0.2,2018-2019,0.0,1.0
209,Empoli,2019-01-28,P,0.0,Genoa,-6.199999999999999,-2.6000000000000005,0.2,0.2,-6.0,0.8000000000000007,-1.0,0.2,2018-2019,0.0,1.0
210,Empoli,2019-02-02,N,0.0,Chievo,-2.1999999999999993,-0.8000000000000003,0.0,-0.2,-6.0,-3.4000000000000004,-1.0,0.2,2018-2019,0.0,0.0
211,Napoli,2019-02-02,V,-1.5999999999999999,Sampdoria,4.4,0.8000000000000007,-0.8,-0.8,0.20000000000000284,-6.800000000000001,-0.7999999999999998,0.6,2018-2019,0.0,1.0
212,Juventus,2019-02-02,N,1.0,Parma,7.200000000000001,3.4000000000000004,0.0,0.19999999999999996,11.600000000000001,1.0,0.0,0.2,2018-2019,1.0,0.0
213,Genoa,2019-02-03,N,-0.19999999999999996,Sassuolo,0.40000000000000036,-0.7999999999999998,-0.2,-0.2,-4.799999999999997,0.0,1.0,0.0,2018-2019,0.0,1.0
214,Inter,2019-02-03,P,0.0,Bologna,-0.20000000000000107,0.6000000000000001,0.0,0.0,17.6,-0.5999999999999996,-0.6000000000000001,0.0,2018-2019,1.0,0.0
215,Roma,2019-02-03,N,1.4000000000000001,Milan,-2.1999999999999993,1.0,0.4,0.4,-7.600000000000001,2.4000000000000004,-0.20000000000000018,-0.2,2018-2019,0.0,1.0
216,SPAL,2019-02-03,N,-0.6000000000000001,Torino,3.4000000000000004,0.9999999999999996,-0.2,-0.2,3.200000000000003,-6.800000000000001,-0.5999999999999996,-0.2,2018-2019,0.0,1.0
217,Udinese,2019-02-03,N,-0.8,Fiorentina,-1.5999999999999996,-1.2000000000000002,0.0,0.2,-4.199999999999996,-0.7999999999999989,-0.20000000000000018,-0.39999999999999997,2018-2019,0.0,1.0
218,Frosinone,2019-02-04,P,-0.6000000000000001,Lazio,-8.399999999999999,-2.4000000000000004,0.2,0.2,-9.799999999999997,-1.4000000000000004,0.8000000000000003,-0.2,2018-2019,0.0,1.0
219,Cagliari,2019-02-04,P,-2.5999999999999996,Atalanta,-5.800000000000001,-3.2,0.0,-0.39999999999999997,-8.199999999999996,1.4000000000000004,0.0,-0.2,2018-2019,1.0,0.0
220,Lazio,2019-02-07,V,0.19999999999999996,Empoli,6.399999999999999,1.4000000000000004,0.0,0.0,4.799999999999997,4.6,2.0,0.2,2018-2019,1.0,0.0
221,Chievo,2019-02-08,P,-1.2,Roma,-3.8000000000000007,-3.1999999999999997,-0.2,0.0,-1.0,0.8000000000000007,0.3999999999999999,0.0,2018-2019,0.0,0.0
222,Parma,2019-02-09,P,1.2000000000000002,Inter,-3.8000000000000007,-0.6000000000000001,0.4,0.4,-23.199999999999996,-0.8000000000000007,0.19999999999999996,-0.2,2018-2019,1.0,0.0
223,Fiorentina,2019-02-09,N,0.0,Napoli,1.5999999999999979,-2.4000000000000004,-0.2,-0.2,-1.2000000000000028,5.0,1.1999999999999997,0.0,2018-2019,0.0,1.0
224,Atalanta,2019-02-10,V,2.4,SPAL,2.0,3.4,0.0,0.2,6.0,-2.8000000000000007,-1.1999999999999997,0.0,2018-2019,0.0,1.0
225,Bologna,2019-02-10,N,0.0,Genoa,-1.799999999999999,-0.9999999999999996,0.0,0.0,-0.19999999999999574,1.5999999999999996,0.19999999999999973,0.2,2018-2019,0.0,1.0
226,Milan,2019-02-10,V,0.4,Cagliari,5.799999999999999,2.8000000000000003,0.0,0.0,7.399999999999999,-2.5999999999999996,1.2,0.0,2018-2019,0.0,0.0
227,Sassuolo,2019-02-10,P,-1.0,Juventus,-3.9999999999999982,0.40000000000000036,-0.2,-0.39999999999999997,-8.799999999999997,1.6000000000000014,-0.5999999999999999,-0.2,2018-2019,0.0,1.0
228,Sampdoria,2019-02-10,P,1.2,Frosinone,2.200000000000001,-0.20000000000000018,0.8,0.8,10.400000000000006,5.4,0.0,-0.2,2018-2019,1.0,0.0
229,Torino,2019-02-10,V,0.5999999999999999,Udinese,-3.0,0.6000000000000001,0.2,0.0,1.3999999999999986,6.600000000000001,0.0,0.2,2018-2019,0.0,0.0
230,Juventus,2019-02-15,V,1.6,Frosinone,8.200000000000001,3.2,0.4,0.6,18.4,-4.799999999999999,-0.5999999999999996,-0.2,2018-2019,1.0,0.0
231,Atalanta,2019-02-16,P,1.7999999999999998,Milan,1.3999999999999986,0.5999999999999996,0.0,0.2,7.0,-2.5999999999999996,-1.2000000000000002,-0.2,2018-2019,0.0,0.0
232,Cagliari,2019-02-16,V,-0.9999999999999999,Parma,0.7999999999999989,-0.5999999999999996,-0.4,-0.4,13.600000000000001,1.1999999999999993,-0.8,0.2,2018-2019,0.0,1.0
233,SPAL,2019-02-17,P,-0.40000000000000013,Fiorentina,-0.8000000000000007,-0.19999999999999973,0.0,0.0,0.6000000000000014,0.5999999999999996,0.8000000000000003,-0.4,2018-2019,0.0,1.0
234,Napoli,2019-02-17,N,0.6000000000000001,Torino,3.8000000000000007,4.0,0.0,0.0,11.799999999999997,-11.0,-1.4000000000000001,-0.2,2018-2019,1.0,0.0
235,Inter,2019-02-17,V,-1.2000000000000002,Sampdoria,0.0,-0.20000000000000018,-0.8,-0.8,7.200000000000003,-2.3999999999999986,-1.1999999999999997,0.2,2018-2019,1.0,0.0
236,Empoli,2019-02-17,V,-0.19999999999999996,Sassuolo,-2.4000000000000004,-2.0,-0.2,-0.2,0.20000000000000284,-4.0,-1.6,0.0,2018-2019,0.0,1.0
237,Udinese,2019-02-17,V,-0.3999999999999999,Chievo,3.0,-1.0,-0.2,0.0,-3.6000000000000014,1.200000000000001,0.8000000000000003,0.4,2018-2019,1.0,0.0
238,Genoa,2019-02-17,V,0.0,Lazio,-1.799999999999999,0.20000000000000018,-0.2,-0.2,-9.0,-1.0,-1.2000000000000002,-0.4,2018-2019,0.0,1.0
239,Roma,2019-02-18,V,1.4,Bologna,3.3999999999999986,2.6000000000000005,0.2,0.2,2.6000000000000014,-0.7999999999999989,-0.19999999999999973,-0.2,2018-2019,0.0,1.0
240,Milan,2019-02-22,V,0.19999999999999996,Empoli,1.8000000000000007,2.0,0.0,0.0,2.3999999999999986,4.0,1.4,0.0,2018-2019,0.0,0.0
241,Frosinone,2019-02-23,P,-1.4,Roma,-5.200000000000001,-3.6,-0.4,-0.4,-8.0,1.1999999999999993,0.0,0.0,2018-2019,0.0,1.0
242,Torino,2019-02-23,V,-1.5999999999999999,Atalanta,-2.799999999999999,-3.0,0.0,-0.2,-19.4,9.399999999999999,2.2,0.2,2018-2019,0.0,0.0
243,Chievo,2019-02-24,N,-0.3999999999999999,Genoa,0.1999999999999993,-0.7999999999999998,0.2,0.4,8.800000000000004,0.20000000000000107,0.19999999999999973,0.0,2018-2019,0.0,1.0
244,Parma,2019-02-24,P,0.6000000000000001,Napoli,-9.399999999999999,-4.4,0.2,0.2,-20.6,3.5999999999999996,-0.7999999999999998,-0.2,2018-2019,0.0,1.0
245,Fiorentina,2019-02-24,N,1.7999999999999998,Inter,1.5999999999999979,0.20000000000000018,0.2,0.2,-11.200000000000003,1.3999999999999986,1.0,0.2,2018-2019,0.0,1.0
246,Bologna,2019-02-24,P,-1.9999999999999998,Juventus,-2.8000000000000007,-2.1999999999999993,-0.2,-0.4,-9.0,5.200000000000001,0.7999999999999998,0.2,2018-2019,0.0,1.0
247,Sampdoria,2019-02-24,V,0.8,Cagliari,2.799999999999999,1.6,0.6,0.6,5.0,-2.3999999999999986,1.4000000000000001,-0.2,2018-2019,0.0,0.0
248,Sassuolo,2019-02-24,N,-0.3999999999999999,SPAL,-1.5999999999999996,0.9999999999999996,0.2,0.2,-0.19999999999999574,-0.40000000000000036,-0.7999999999999998,0.0,2018-2019,1.0,0.0
249,Cagliari,2019-03-01,V,-0.7999999999999999,Inter,-3.0,-1.7999999999999998,-0.2,-0.2,-9.799999999999997,3.1999999999999993,-1.0,0.0,2018-2019,0.0,1.0
250,Lazio,2019-03-02,V,-1.4,Roma,-0.6000000000000014,-0.8000000000000007,0.0,0.0,1.6000000000000014,0.20000000000000107,0.19999999999999973,0.2,2018-2019,0.0,1.0
251,Empoli,2019-03-02,N,0.0,Parma,0.1999999999999993,0.40000000000000036,-0.2,-0.2,12.600000000000001,-5.199999999999999,-1.0,0.0,2018-2019,0.0,1.0
252,Milan,2019-03-02,V,1.0,Sassuolo,2.0,2.2,-0.2,-0.2,-4.800000000000004,-2.4000000000000004,-1.1999999999999997,-0.2,2018-2019,1.0,0.0
253,SPAL,2019-03-03,P,0.0,Sampdoria,-4.4,-1.4000000000000004,-0.39999999999999997,-0.39999999999999997,-4.799999999999997,4.400000000000002,1.2000000000000002,0.0,2018-2019,0.0,1.0
254,Udinese,2019-03-03,V,0.0,Bologna,-1.0,-0.6000000000000001,0.0,0.4,-5.799999999999997,1.0,0.8000000000000003,0.0,2018-2019,0.0,1.0
255,Napoli,2019-03-03,P,-1.0,Juventus,3.6000000000000014,1.1999999999999993,0.0,0.0,3.8000000000000043,-1.0,0.0,0.2,2018-2019,0.0,1.0
256,Genoa,2019-03-03,N,0.0,Frosinone,3.5999999999999996,1.7999999999999998,0.0,0.0,-0.19999999999999574,-2.3999999999999986,-0.3999999999999999,0.0,2018-2019,1.0,0.0
257,Torino,2019-03-03,V,-0.19999999999999996,Chievo,-1.1999999999999993,-1.2000000000000002,-0.2,-0.4,-9.400000000000006,2.799999999999997,0.3999999999999999,0.2,2018-2019,1.0,0.0
258,Atalanta,2019-03-03,V,-1.0,Fiorentina,-2.0,0.5999999999999996,-0.4,-0.2,12.799999999999997,-2.4000000000000004,-1.4,-0.2,2018-2019,0.0,1.0
