0,Chievo,2018-08-18,P,-1.0,Juventus,-23.0,-9.0,1.0,1.0,-44.0,3.0,2.0,0.0,2018-2019,0.0,0.0
259,Juventus,2019-03-08,V,1.5999999999999999,Udinese,3.1999999999999993,3.1999999999999997,-0.2,-0.6,13.200000000000003,-4.200000000000001,-1.2000000000000002,0.0,2018-2019,1.0,0.0
260,Chievo,2019-03-09,P,-1.8000000000000003,Milan,2.4000000000000004,-0.7999999999999998,0.0,0.0,-1.2000000000000028,3.1999999999999993,0.6000000000000001,0.0,2018-2019,0.0,1.0
261,Parma,2019-03-09,V,0.5999999999999999,Genoa,-4.6,-0.3999999999999999,0.0,0.0,-10.200000000000003,-1.0,-0.20000000000000018,0.0,2018-2019,1.0,0.0
262,Fiorentina,2019-03-10,N,0.40000000000000013,Lazio,3.3999999999999986,0.0,0.0,0.0,-1.7999999999999972,0.20000000000000107,-0.19999999999999973,0.0,2018-2019,0.0,1.0
263,Frosinone,2019-03-10,P,-0.6,Torino,-4.199999999999999,-2.5999999999999996,0.0,0.0,-7.399999999999999,-0.3999999999999986,0.0,0.0,2018-2019,0.0,1.0
264,Bologna,2019-03-10,V,0.0,Cagliari,3.1999999999999993,1.4,0.0,-0.2,8.199999999999996,0.5999999999999979,0.3999999999999999,-0.2,2018-2019,0.0,1.0
265,Inter,2019-03-10,V,0.5999999999999999,SPAL,6.4,2.4000000000000004,0.0,0.0,7.200000000000003,-3.6000000000000014,-0.19999999999999973,-0.2,2018-2019,1.0,0.0
266,Sampdoria,2019-03-10,P,-0.5999999999999999,Atalanta,1.5999999999999996,-0.8000000000000007,0.2,0.2,-6.0,-2.0,0.40000000000000013,0.0,2018-2019,1.0,0.0
267,Sassuolo,2019-03-10,N,-1.2000000000000002,Napoli,-8.8,-3.2,-0.2,-0.4,-4.799999999999997,2.4000000000000004,0.0,0.2,2018-2019,0.0,1.0
268,Roma,2019-03-11,V,0.19999999999999996,Empoli,4.6,1.2000000000000002,0.0,0.0,2.3999999999999986,3.799999999999999,1.9999999999999998,0.2,2018-2019,1.0,0.0
269,Cagliari,2019-03-15,V,-1.0,Fiorentina,-4.0,-0.20000000000000018,-0.4,-0.2,1.7999999999999972,4.199999999999999,0.6000000000000001,0.2,2018-2019,0.0,0.0
270,Torino,2019-03-16,P,0.6000000000000001,Bologna,-2.400000000000002,0.8000000000000007,-0.2,-0.2,-6.200000000000003,1.0,-0.20000000000000018,0.0,2018-2019,0.0,0.0
271,Sassuolo,2019-03-16,P,-0.6,Sampdoria,-5.199999999999999,-3.2,-0.4,-0.4,-3.200000000000003,2.6000000000000014,0.6000000000000001,0.4,2018-2019,0.0,0.0
272,SPAL,2019-03-16,V,-1.2,Roma,-5.199999999999999,-2.2,0.0,0.0,-6.0,3.200000000000001,0.0,-0.2,2018-2019,1.0,0.0
273,Lazio,2019-03-17,V,0.3999999999999999,Parma,2.1999999999999993,1.0,0.4,0.4,11.800000000000004,-1.1999999999999993,0.6000000000000001,0.0,2018-2019,1.0,0.0
274,Empoli,2019-03-17,V,0.5999999999999999,Frosinone,0.20000000000000107,0.20000000000000018,0.2,0.2,8.399999999999999,-8.8,-1.6,-0.2,2018-2019,0.0,0.0
275,Genoa,2019-03-17,V,-2.0,Juventus,3.4000000000000004,-1.6,-0.2,-0.2,-1.0,4.0,0.0,-0.2,2018-2019,0.0,0.0
276,Atalanta,2019-03-17,N,1.4000000000000001,Chievo,1.5999999999999996,0.7999999999999998,0.0,0.0,11.399999999999999,-6.600000000000001,-0.9999999999999998,0.0,2018-2019,1.0,0.0
277,Milan,2019-03-17,P,0.5999999999999999,Inter,-3.8000000000000007,0.7999999999999998,-0.2,-0.2,-3.8000000000000043,2.0,-1.6,0.0,2018-2019,0.0,1.0
278,Napoli,2019-03-17,V,0.19999999999999996,Udinese,6.6,2.8000000000000003,-0.2,-0.39999999999999997,23.200000000000003,-3.1999999999999993,-0.3999999999999999,0.0,2018-2019,1.0,0.0
279,Chievo,2019-03-29,P,-0.7999999999999999,Cagliari,-0.40000000000000036,0.3999999999999999,0.0,-0.2,-5.199999999999996,4.800000000000001,0.3999999999999999,-0.2,2018-2019,0.0,1.0
280,Sampdoria,2019-03-30,V,-0.20000000000000018,Milan,4.4,1.3999999999999995,0.4,0.4,0.3999999999999986,-4.599999999999998,-0.6000000000000001,0.0,2018-2019,0.0,1.0
281,Juventus,2019-03-30,V,0.19999999999999996,Empoli,0.5999999999999996,1.0,-0.2,-0.2,7.200000000000003,0.5999999999999996,0.7999999999999998,0.2,2018-2019,1.0,0.0
282,Udinese,2019-03-30,V,0.3999999999999999,Genoa,-4.799999999999999,-0.6000000000000001,0.2,0.6,-13.800000000000004,-1.5999999999999996,0.7999999999999998,0.2,2018-2019,0.0,0.0
283,Inter,2019-03-31,P,0.20000000000000018,Lazio,2.1999999999999993,-0.39999999999999947,-0.19999999999999996,-0.19999999999999996,1.6000000000000014,1.0,1.6,0.0,2018-2019,1.0,0.0
284,Bologna,2019-03-31,V,0.3999999999999999,Sassuolo,4.0,2.1999999999999997,0.4,0.4,0.20000000000000284,4.800000000000001,0.5999999999999996,-0.2,2018-2019,0.0,0.0
285,Parma,2019-03-31,P,-0.19999999999999996,Atalanta,-6.8,-2.2,0.0,0.0,-21.0,-0.20000000000000107,0.19999999999999996,0.0,2018-2019,0.0,1.0
286,Roma,2019-03-31,P,-0.3999999999999999,Napoli,-3.3999999999999986,-2.1999999999999997,0.4,0.2,-10.200000000000003,4.199999999999999,1.0,0.2,2018-2019,0.0,0.0
287,Frosinone,2019-03-31,P,-0.19999999999999996,SPAL,2.4000000000000004,0.5999999999999996,-0.4,-0.4,-6.200000000000003,3.1999999999999993,-0.6000000000000001,0.0,2018-2019,1.0,0.0
288,Fiorentina,2019-03-31,N,0.19999999999999996,Torino,-1.1999999999999993,-2.8000000000000003,0.4,0.4,-0.20000000000000284,-3.599999999999998,-0.19999999999999973,-0.2,2018-2019,0.0,0.0
289,Milan,2019-04-02,N,0.0,Udinese,0.20000000000000107,0.9999999999999996,-0.2,-0.4,18.0,2.8000000000000007,-0.3999999999999999,0.0,2018-2019,1.0,0.0
290,Cagliari,2019-04-02,P,-0.20000000000000018,Juventus,0.1999999999999993,0.19999999999999973,-0.2,0.0,-3.3999999999999986,4.399999999999999,1.4,-0.2,2018-2019,0.0,1.0
291,Genoa,2019-04-03,P,-1.4,Inter,1.200000000000001,-0.8000000000000003,-0.4,-0.4,-0.4000000000000057,2.8000000000000007,-0.20000000000000018,0.0,2018-2019,0.0,1.0
292,Empoli,2019-04-03,V,-1.5999999999999999,Napoli,-6.199999999999999,-3.1999999999999997,0.4,0.2,-12.199999999999996,4.6,-0.40000000000000013,-0.2,2018-2019,0.0,1.0
293,SPAL,2019-04-03,V,-1.0,Lazio,-3.0,-3.0,0.0,0.0,1.2000000000000028,2.4000000000000004,1.6,0.2,2018-2019,0.0,1.0
294,Frosinone,2019-04-03,V,-0.3999999999999999,Parma,5.199999999999999,0.3999999999999999,0.0,0.0,8.399999999999999,5.200000000000001,0.3999999999999999,0.2,2018-2019,0.0,0.0
295,Roma,2019-04-03,N,0.0,Fiorentina,0.40000000000000036,0.20000000000000018,0.2,0.2,4.199999999999996,0.5999999999999996,1.8,0.4,2018-2019,0.0,0.0
296,Torino,2019-04-03,V,0.0,Sampdoria,-1.1999999999999993,-1.0,-0.4,-0.4,0.6000000000000014,3.1999999999999993,0.8,0.2,2018-2019,1.0,0.0
297,Sassuolo,2019-04-04,V,0.7999999999999999,Chievo,1.8000000000000007,-0.8000000000000003,0.0,0.0,8.399999999999999,-8.2,-2.0,0.2,2018-2019,1.0,0.0
298,Atalanta,2019-04-04,V,0.19999999999999996,Bologna,2.0,1.2000000000000002,-0.6,-0.6,12.200000000000003,-4.200000000000001,-0.40000000000000013,-0.2,2018-2019,1.0,0.0
299,Sampdoria,2019-04-06,P,0.8,Roma,-0.20000000000000107,3.2,-0.2,-0.2,0.3999999999999986,-1.0,-1.5999999999999996,-0.4,2018-2019,0.0,1.0
300,Juventus,2019-04-06,V,0.6000000000000001,Milan,0.0,-0.6000000000000001,0.2,0.2,-3.6000000000000014,-3.1999999999999993,-0.3999999999999999,0.2,2018-2019,1.0,0.0
301,Parma,2019-04-06,N,-0.3999999999999999,Torino,-6.200000000000001,-1.2000000000000002,0.2,0.2,-14.599999999999994,-1.0,-0.3999999999999999,-0.2,2018-2019,1.0,0.0
302,Lazio,2019-04-07,N,0.0,Sassuolo,-1.5999999999999996,0.7999999999999998,0.4,0.4,-1.6000000000000014,1.4000000000000004,0.3999999999999999,-0.2,2018-2019,0.0,0.0
303,Udinese,2019-04-07,V,0.0,Empoli,-1.5999999999999996,-1.0,-0.2,-0.2,-12.0,-0.40000000000000036,0.3999999999999999,0.0,2018-2019,0.0,1.0
304,Fiorentina,2019-04-07,P,0.19999999999999996,Frosinone,-2.0,0.20000000000000018,-0.2,-0.2,-2.1999999999999957,-3.0000000000000018,-0.3999999999999999,-0.2,2018-2019,0.0,0.0
305,Cagliari,2019-04-07,V,0.3999999999999999,SPAL,0.8000000000000007,0.8000000000000003,-0.4,-0.2,2.200000000000003,4.599999999999998,0.3999999999999999,-0.2,2018-2019,0.0,0.0
306,Napoli,2019-04-07,N,1.8000000000000003,Genoa,0.20000000000000107,1.9999999999999996,0.0,0.2,11.799999999999997,-5.799999999999999,-0.20000000000000018,0.0,2018-2019,1.0,0.0
307,Inter,2019-04-07,N,-0.6000000000000001,Atalanta,-2.0000000000000018,-1.7999999999999998,0.4,0.4,-0.20000000000000284,1.1999999999999993,0.0,0.0,2018-2019,0.0,1.0
308,Bologna,2019-04-08,V,1.4,Chievo,3.4000000000000004,1.8000000000000003,0.6,0.39999999999999997,10.600000000000001,-2.8000000000000007,-1.6,0.0,2018-2019,0.0,0.0
309,SPAL,2019-04-13,V,-0.8,Juventus,-5.200000000000001,-1.5999999999999996,0.19999999999999996,0.19999999999999996,-9.0,-1.8000000000000007,2.0,0.0,2018-2019,0.0,1.0
310,Roma,2019-04-13,V,-0.40000000000000013,Udinese,3.5999999999999996,0.40000000000000036,0.2,0.2,8.200000000000003,3.799999999999999,1.4,0.0,2018-2019,0.0,1.0
311,Milan,2019-04-13,V,-0.40000000000000013,Lazio,-1.8000000000000007,-1.1999999999999993,-0.4,-0.4,5.200000000000003,0.40000000000000036,0.6000000000000001,0.0,2018-2019,0.0,0.0
312,Chievo,2019-04-14,P,-1.8000000000000003,Napoli,-6.800000000000001,-3.4000000000000004,0.0,0.2,-25.799999999999997,9.999999999999998,2.8,0.4,2018-2019,0.0,0.0
313,Sampdoria,2019-04-14,V,1.0,Genoa,0.8000000000000007,1.4,0.2,0.2,11.599999999999994,0.1999999999999993,0.19999999999999996,-0.4,2018-2019,0.0,0.0
314,Sassuolo,2019-04-14,N,1.2000000000000002,Parma,4.3999999999999995,1.1999999999999997,-0.2,-0.2,8.799999999999997,-2.1999999999999993,-0.8,0.0,2018-2019,0.0,1.0
315,Torino,2019-04-14,N,0.0,Cagliari,3.8000000000000007,0.39999999999999947,0.0,0.0,3.8000000000000043,-3.0,0.20000000000000018,0.2,2018-2019,0.0,0.0
316,Frosinone,2019-04-14,P,-0.6000000000000001,Inter,2.4000000000000004,-0.5999999999999996,-0.2,-0.2,-8.799999999999997,4.4,1.1999999999999997,0.0,2018-2019,0.0,1.0
317,Fiorentina,2019-04-14,N,-1.2000000000000002,Bologna,1.8000000000000007,-2.6000000000000005,-1.0,-1.0,1.7999999999999972,-0.8000000000000007,0.0,-0.2,2018-2019,0.0,0.0
318,Atalanta,2019-04-15,N,0.6000000000000001,Empoli,4.800000000000001,1.4,-0.2,-0.2,7.399999999999999,-1.5999999999999996,-0.6000000000000001,0.0,2018-2019,0.0,1.0
319,Lazio,2019-04-17,V,-0.20000000000000018,Udinese,3.4000000000000004,2.4000000000000004,0.2,0.2,11.600000000000001,3.4000000000000004,-0.19999999999999996,-0.2,2018-2019,1.0,0.0
320,Cagliari,2019-04-20,V,0.40000000000000013,Frosinone,-4.199999999999999,0.40000000000000036,-0.2,-0.2,4.199999999999996,0.3999999999999986,0.6000000000000001,0.4,2018-2019,0.0,0.0
321,Udinese,2019-04-20,N,-0.8,Sassuolo,-1.799999999999999,-1.9999999999999996,0.2,0.4,-11.800000000000004,1.5999999999999996,0.0,0.2,2018-2019,0.0,0.0
322,Bologna,2019-04-20,V,0.0,Sampdoria,-4.800000000000001,0.20000000000000018,0.6000000000000001,0.6000000000000001,-6.0,0.8000000000000007,0.3999999999999999,0.2,2018-2019,0.0,1.0
323,Inter,2019-04-20,N,0.8,Roma,-0.7999999999999989,1.6,0.19999999999999996,0.19999999999999996,15.399999999999999,-1.5999999999999996,-2.0,0.0,2018-2019,0.0,0.0
324,Juventus,2019-04-20,V,0.3999999999999999,Fiorentina,-3.3999999999999986,-1.4,0.2,0.2,-0.3999999999999986,-1.0,0.0,0.0,2018-2019,1.0,0.0
325,Empoli,2019-04-20,P,-0.19999999999999996,SPAL,0.8000000000000007,0.7999999999999998,-0.39999999999999997,-0.39999999999999997,5.200000000000003,2.5999999999999996,-0.7999999999999998,0.0,2018-2019,0.0,0.0
326,Genoa,2019-04-20,P,-0.6,Torino,-1.799999999999999,-1.6,0.0,0.0,-13.600000000000001,0.5999999999999996,-0.6000000000000001,0.19999999999999996,2018-2019,0.0,1.0
327,Parma,2019-04-20,N,-0.19999999999999996,Milan,-6.800000000000001,-2.2,0.0,0.2,-18.0,-0.20000000000000107,0.3999999999999999,0.0,2018-2019,0.0,1.0
328,Lazio,2019-04-20,P,0.6,Chievo,5.199999999999999,1.4,0.2,0.0,14.799999999999997,-1.8000000000000007,-1.7999999999999998,-0.4,2018-2019,0.0,0.0
329,Napoli,2019-04-22,P,1.0,Atalanta,-5.0,-0.6000000000000005,0.0,0.0,7.0,-2.0,0.0,0.0,2018-2019,1.0,0.0
330,Inter,2019-04-27,N,0.0,Juventus,2.1999999999999993,1.0,0.2,0.2,14.400000000000006,-4.599999999999998,-0.3999999999999999,0.0,2018-2019,0.0,1.0
331,Roma,2019-04-27,V,-0.19999999999999996,Cagliari,2.200000000000001,-0.20000000000000018,0.0,0.0,-10.0,-3.3999999999999986,-0.7999999999999998,-0.6,2018-2019,0.0,0.0
332,Bologna,2019-04-27,V,0.6000000000000001,Empoli,-0.7999999999999989,1.6,0.6,0.6,-3.0,1.5999999999999996,-0.19999999999999973,0.0,2018-2019,0.0,1.0
333,Torino,2019-04-28,V,0.19999999999999996,Milan,-1.5999999999999996,0.20000000000000018,-0.2,-0.2,-3.0,1.6000000000000014,1.6,0.2,2018-2019,0.0,0.0
334,Sampdoria,2019-04-28,P,-0.19999999999999996,Lazio,-4.4,-1.4,0.0,0.0,0.8000000000000043,-1.0,0.3999999999999999,-0.4,2018-2019,0.0,0.0
335,SPAL,2019-04-28,N,1.6,Genoa,-2.1999999999999993,-0.3999999999999999,0.6,0.6,2.200000000000003,-4.000000000000002,0.6000000000000001,-0.6,2018-2019,0.0,0.0
336,Chievo,2019-04-28,N,-0.20000000000000007,Parma,0.8000000000000007,2.5999999999999996,-0.2,-0.2,4.800000000000004,1.8000000000000007,1.1999999999999997,0.4,2018-2019,0.0,0.0
337,Frosinone,2019-04-28,P,-1.0,Napoli,-1.6000000000000014,-3.4,0.2,0.2,-16.400000000000006,6.799999999999999,0.9999999999999998,0.0,2018-2019,0.0,1.0
338,Atalanta,2019-04-29,V,0.8,Udinese,8.600000000000001,5.6,-0.2,-0.4,12.600000000000001,-4.0,-0.40000000000000013,-0.2,2018-2019,1.0,0.0
339,Fiorentina,2019-04-29,P,-0.8,Sassuolo,4.0,1.0,0.0,0.0,-5.399999999999999,2.0,-0.3999999999999999,0.0,2018-2019,0.0,0.0
340,Juventus,2019-05-03,N,0.40000000000000013,Torino,-0.1999999999999993,-0.40000000000000036,0.0,0.0,3.799999999999997,-2.6000000000000014,-1.4000000000000001,-0.2,2018-2019,1.0,0.0
341,Chievo,2019-05-04,P,-1.0,SPAL,-2.1999999999999993,0.5999999999999996,-0.6,-0.39999999999999997,-3.3999999999999986,6.199999999999999,-0.6000000000000001,0.2,2018-2019,0.0,0.0
342,Udinese,2019-05-04,N,-1.0,Inter,-2.5999999999999996,-3.2,-0.2,0.0,-23.200000000000003,2.3999999999999986,1.2000000000000002,0.2,2018-2019,0.0,1.0
343,Napoli,2019-05-05,V,0.8,Cagliari,5.0,2.8,-0.2,-0.2,10.399999999999999,-4.400000000000002,-1.6,-0.6,2018-2019,1.0,0.0
344,Sassuolo,2019-05-05,N,0.6000000000000001,Frosinone,-2.0,0.7999999999999998,-0.2,-0.2,14.399999999999999,-8.2,-1.1999999999999997,0.0,2018-2019,1.0,0.0
345,Empoli,2019-05-05,V,0.7999999999999999,Fiorentina,-2.4000000000000004,0.20000000000000018,0.0,-0.2,-1.3999999999999986,-3.0000000000000018,0.5999999999999996,0.0,2018-2019,0.0,1.0
346,Lazio,2019-05-05,P,-0.20000000000000018,Atalanta,-2.400000000000002,-2.8000000000000007,0.0,0.0,-2.3999999999999986,3.5999999999999996,0.6000000000000001,0.4,2018-2019,0.0,1.0
347,Genoa,2019-05-05,N,-1.2000000000000002,Roma,-3.1999999999999993,-2.4000000000000004,0.0,0.0,-6.200000000000003,2.799999999999999,0.7999999999999998,0.6,2018-2019,0.0,1.0
348,Parma,2019-05-05,N,0.0,Sampdoria,-5.0,-1.2,0.0,0.2,-19.6,3.200000000000001,-0.6000000000000001,-0.2,2018-2019,0.0,1.0
349,Milan,2019-05-06,V,-1.2,Bologna,2.8000000000000007,-1.6,-0.2,-0.2,6.399999999999999,2.799999999999999,-0.3999999999999999,0.2,2018-2019,0.0,0.0
350,Atalanta,2019-05-11,V,0.7999999999999999,Genoa,5.400000000000002,4.0,0.2,0.0,12.200000000000003,-5.0,-1.2000000000000002,-0.4,2018-2019,0.0,1.0
351,Fiorentina,2019-05-11,P,-0.8,Milan,1.0,1.6,-0.2,0.0,-3.0,0.3999999999999986,-0.7999999999999998,-0.2,2018-2019,1.0,0.0
352,Cagliari,2019-05-11,P,-0.19999999999999996,Lazio,-4.0,-0.20000000000000018,0.2,0.2,0.0,1.0,1.0,0.4,2018-2019,0.0,1.0
353,Roma,2019-05-12,V,0.0,Juventus,2.0,1.8000000000000003,-0.2,-0.2,-8.799999999999997,-3.8000000000000007,-0.19999999999999996,0.0,2018-2019,0.0,1.0
354,SPAL,2019-05-12,P,0.5999999999999999,Napoli,-6.4,-3.0,0.2,0.2,-16.0,0.1999999999999993,1.6,0.0,2018-2019,0.0,1.0
355,Sampdoria,2019-05-12,P,0.0,Empoli,4.200000000000001,0.3999999999999999,0.4,0.4,9.0,-1.200000000000001,0.0,0.4,2018-2019,1.0,0.0
356,Torino,2019-05-12,V,-0.19999999999999996,Sassuolo,-1.1999999999999993,0.3999999999999999,0.2,0.2,-9.200000000000003,6.0,1.4000000000000001,0.2,2018-2019,0.0,0.0
357,Frosinone,2019-05-12,P,0.6000000000000001,Udinese,0.1999999999999993,1.4000000000000001,0.0,-0.2,-4.200000000000003,3.6000000000000014,0.9999999999999998,0.0,2018-2019,0.0,0.0
358,Inter,2019-05-13,V,0.19999999999999996,Chievo,7.4,1.1999999999999997,0.2,0.2,21.800000000000004,-6.200000000000001,-2.0,-0.2,2018-2019,0.0,0.0
359,Bologna,2019-05-13,V,1.0,Parma,6.199999999999999,3.8,0.2,0.0,11.200000000000003,-0.1999999999999993,0.20000000000000018,0.2,2018-2019,0.0,0.0
360,Sassuolo,2019-05-18,N,-0.40000000000000013,Roma,-0.7999999999999989,-1.8000000000000003,0.0,0.0,12.600000000000001,2.0,0.3999999999999999,0.2,2018-2019,0.0,1.0
361,Genoa,2019-05-18,N,-0.20000000000000007,Cagliari,3.0,-0.3999999999999999,-0.2,0.0,-6.799999999999997,5.399999999999999,0.40000000000000036,-0.6000000000000001,2018-2019,0.0,1.0
362,Udinese,2019-05-18,V,-1.5999999999999999,SPAL,-1.4000000000000004,-1.7999999999999998,-0.4,-0.2,-6.0,3.5999999999999996,-1.2,0.0,2018-2019,0.0,0.0
363,Parma,2019-05-19,V,1.0,Fiorentina,-7.3999999999999995,-3.2,0.2,0.2,-10.399999999999999,-1.5999999999999979,0.8,0.2,2018-2019,1.0,0.0
364,Juventus,2019-05-19,N,-0.8,Atalanta,-8.0,-4.6,-0.2,-0.2,0.3999999999999986,2.0,0.6000000000000001,0.0,2018-2019,0.0,0.0
365,Milan,2019-05-19,V,0.19999999999999996,Frosinone,1.6000000000000014,0.0,0.2,0.2,15.0,-5.200000000000001,-0.19999999999999973,0.4,2018-2019,0.0,0.0
366,Napoli,2019-05-19,V,0.6000000000000001,Inter,0.0,0.7999999999999998,0.0,0.0,-6.0,2.8000000000000007,-0.20000000000000018,0.0,2018-2019,0.0,1.0
367,Empoli,2019-05-19,V,-0.40000000000000013,Torino,-4.4,-1.3999999999999995,-0.2,-0.2,-1.1999999999999957,-3.0,0.0,-0.2,2018-2019,0.0,1.0
368,Chievo,2019-05-19,N,-0.5999999999999999,Sampdoria,-5.199999999999999,-1.2000000000000002,-0.6,-0.6,-17.799999999999997,5.800000000000001,-0.6000000000000001,-0.2,2018-2019,0.0,1.0
369,Lazio,2019-05-20,N,-0.6000000000000001,Bologna,1.1999999999999993,-1.0,0.0,0.0,3.200000000000003,-2.799999999999999,0.0,0.0,2018-2019,1.0,0.0
370,Frosinone,2019-05-25,N,0.0,Chievo,4.199999999999999,0.6000000000000001,0.0,0.2,-1.3999999999999986,0.6000000000000014,-1.2,-0.4,2018-2019,0.0,1.0
371,Bologna,2019-05-25,V,0.5999999999999996,Napoli,-1.3999999999999986,-0.39999999999999947,-0.2,-0.2,-5.399999999999999,1.5999999999999996,0.20000000000000018,0.4,2018-2019,0.0,1.0
372,Atalanta,2019-05-26,V,0.8,Sassuolo,0.6000000000000014,2.8,0.2,0.2,-2.6000000000000014,-0.5999999999999996,-1.0000000000000002,-0.2,2018-2019,1.0,0.0
373,Cagliari,2019-05-26,P,-0.5999999999999999,Udinese,-0.7999999999999989,0.0,0.2,0.2,9.799999999999997,-2.8000000000000007,-0.6000000000000001,0.4,2018-2019,0.0,1.0
374,Fiorentina,2019-05-26,N,-0.6000000000000001,Genoa,-2.599999999999998,0.20000000000000018,-0.2,-0.2,3.799999999999997,-0.1999999999999993,-1.0,0.0,2018-2019,0.0,0.0
375,Torino,2019-05-26,V,-0.19999999999999996,Lazio,-1.8000000000000007,-0.40000000000000036,0.2,0.4,0.0,5.800000000000001,-0.3999999999999999,-0.4,2018-2019,0.0,0.0
376,Roma,2019-05-26,V,0.0,Parma,7.0,3.0,-0.2,-0.2,2.799999999999997,-3.0,0.19999999999999973,-0.4,2018-2019,1.0,0.0
377,SPAL,2019-05-26,P,1.2,Milan,-0.40000000000000036,1.0,0.4,0.4,-4.600000000000001,-0.40000000000000036,0.5999999999999996,-0.4,2018-2019,0.0,1.0
378,Sampdoria,2019-05-26,V,0.0,Juventus,0.7999999999999989,0.7999999999999998,0.4,0.4,3.799999999999997,-3.3999999999999986,0.6000000000000001,0.2,2018-2019,0.0,1.0
379,Inter,2019-05-26,V,-1.0,Empoli,8.200000000000001,0.7999999999999998,0.2,0.0,17.599999999999994,-5.6,-0.3999999999999999,0.0,2018-2019,1.0,0.0